username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
asdkf123,asd,437,204,19183,32219,15200,3983,28544,3675
asdertypo,asd,838,89,765764,134854,444237,321527,73145,61709
asdffww25,asd,0,0,0,0,0,0,0,0
asdfsfdsfvc,asd,0,12,0,1062,0,0,1062,0
asdxetr,asd,1498,0,6034,0,3435,2599,0,0
asdfghjkl265951,asd,176,79,23321,14719,15999,7322,8642,6077
ASdzxcqweasdzxc,asd,12,0,728,0,690,38,0,0
asdfzxc,asd,0,0,0,0,0,0,0,0
asdzx2c6zx,asd,0,0,0,0,0,0,0,0
asdf-cmyk,asd,0,0,0,0,0,0,0,0
asdfqrt,asd,0,0,0,0,0,0,0,0
asdfyng,asd,0,0,0,0,0,0,0,0
AsdarRasyid,asd,0,5,0,23,0,0,12,11
asdf327,asd,0,113,0,176901,0,0,175787,1114
asdf1412abc,asd,0,0,0,0,0,0,0,0
ASDenne,asd,6,0,1346,0,1251,95,0,0
asd75944,asd,0,0,0,0,0,0,0,0
asdcxzqwe2,asd,0,0,0,0,0,0,0,0
Asdinisahabuddin,asd,0,0,0,0,0,0,0,0
Asderens,asd,0,0,0,0,0,0,0,0
asdeffer,asd,0,0,0,0,0,0,0,0
asdw111esa,asd,0,42,0,17470,0,0,17436,34
asd3821,asd,0,0,0,0,0,0,0,0
asdfgzxqw1,asd,0,0,0,0,0,0,0,0
asdadadas2,asd,7,10,924,8168,922,2,5596,2572
ASDENAKI,asd,0,0,0,0,0,0,0,0
asd3er,asd,0,0,0,0,0,0,0,0
asdivinity8,asd,4,0,268024,0,135981,132043,0,0
asd3656,asd,5,0,287,0,285,2,0,0
ASD-369,asd,0,5,0,1103,0,0,1102,1
asdfKC,asd,0,262,0,5641,0,0,5448,193
asdxyz159,asd,0,0,0,0,0,0,0,0
asd0204,asd,0,0,0,0,0,0,0,0
asdddddddddddddddddddddddd,asd,0,0,0,0,0,0,0,0
asdsaOO,asd,47,7,531190,38093,529601,1589,37416,677
asdfvce,asd,0,0,0,0,0,0,0,0
asdws1996,asd,0,0,0,0,0,0,0,0
ASDs1237,asd,34,0,685233,0,685233,0,0,0
asd5361,asd,98,0,142080,0,53064,89016,0,0
asdb34542-ops,asd,0,42,0,851,0,0,833,18
asd-888,asd,0,0,0,0,0,0,0,0
asdln,asd,2,0,0,0,0,0,0,0
asdyxc123,asd,0,0,0,0,0,0,0,0
asdong602,asd,88,27,746535,5993,733296,13239,3592,2401
Asdukey,asd,0,0,0,0,0,0,0,0
AsdaAsem,asd,0,0,0,0,0,0,0,0
asd8169,asd,41,0,9482,0,8764,718,0,0
asd5324799,asd,0,0,0,0,0,0,0,0
asdnf,asd,0,0,0,0,0,0,0,0
asdzxcvbn1509a,asd,3,51,618,122889,618,0,119804,3085
AsdCat,asd,7,15,19285,69187,19285,0,69178,9
asd34256,asd,10,0,123,0,60,63,0,0
asdx278,asd,1,432,2,6386,1,1,5720,666
annalawrenceugx-sys,asd,0,0,0,0,0,0,0,0
lorantnemeth09,asd,0,1,0,1,0,0,1,0
MarcoAmbrosini22,asd,0,10,0,30453,0,0,28987,1466
cfcalderASD,asd,0,0,0,0,0,0,0,0
asdc2004,asd,5,0,2593,0,2593,0,0,0
asddhawhk,asd,24,0,4582,0,4504,78,0,0
asdlugo,asd,0,7,0,716,0,0,535,181
asd7005201,asd,64,24,2670,1553,1673,997,1235,318
asdabbx,asd,0,0,0,0,0,0,0,0
Asdfries,asd,0,0,0,0,0,0,0,0
asd121500,asd,0,0,0,0,0,0,0,0
ASDhio123asd016,asd,0,0,0,0,0,0,0,0
asdfpn,asd,23,1,1232569,1519,1232177,392,1519,0
asdddww,asd,0,0,0,0,0,0,0,0
ASD23082005,asd,0,0,0,0,0,0,0,0
asd13dg,asd,0,0,0,0,0,0,0,0
asdfnuts,asd,0,0,0,0,0,0,0,0
asd5368863,asd,0,0,0,0,0,0,0,0
asd210111,asd,0,0,0,0,0,0,0,0
asdfash,asd,107,4,464302,22056,438959,25343,21935,121
asdharupur1-boop,asd,0,230,0,98724,0,0,61474,37250
asdfjkl16,asd,0,0,0,0,0,0,0,0
asd7313991,asd,0,39,0,183678,0,0,181183,2495
asd01248967,asd,0,0,0,0,0,0,0,0
asdacq,asd,0,0,0,0,0,0,0,0
asdm90,asd,0,0,0,0,0,0,0,0
asdadfqwwqqdfq,asd,0,0,0,0,0,0,0,0
Asdzzyandzzy,asd,12,40,1908,3314332,1902,6,3305517,8815
asd1234554321,asd,45,0,437432,0,432482,4950,0,0
asdisagla,asd,17,3,17020,13867,16943,77,7297,6570
Asdtrer,asd,0,0,0,0,0,0,0,0
asdevops29,asd,0,0,0,0,0,0,0,0
asd111wang,asd,1,0,164,0,80,84,0,0
asdf678,asd,64,106,98990,53398,46572,52418,32754,20644
asderfree,asd,3,4,2478,1124,2428,50,1120,4
asdzx21as,asd,0,0,0,0,0,0,0,0
asdeshpa,asd,0,0,0,0,0,0,0,0
asd68128,asd,0,0,0,0,0,0,0,0
asd710,asd,95,2,1597,2,1206,391,2,0
asdwastaken,asd,1,0,2,0,2,0,0,0
Asdf11x,asd,0,109,0,49447,0,0,33129,16318
asderio,asd,0,2,0,51159,0,0,51159,0
asdimitrov13,asd,6,2,12289,8038,12174,115,8038,0
asdgasdgadsg,asd,0,0,0,0,0,0,0,0
asd462kK,asd,0,0,0,0,0,0,0,0
asdbfkjsabvjh,asd,0,0,0,0,0,0,0,0
asdfadfcx,asd,0,0,0,0,0,0,0,0
asd974512,asd,0,0,0,0,0,0,0,0
asd108908382,asd,765,186,68476,19539,60264,8212,15456,4083
asdfh08,asd,0,67,0,85808,0,0,82008,3800
asdyadfa,asd,0,0,0,0,0,0,0,0
asdatapel,asd,1,0,1885,0,1548,337,0,0
asd70930,asd,0,0,0,0,0,0,0,0
asdabc1,asd,25,215,9846,28819,7247,2599,22559,6260
asdf135-531,asd,0,27,0,2674,0,0,2563,111
asd40441,asd,0,0,0,0,0,0,0,0
asdasdDimakasdasd,asd,0,0,0,0,0,0,0,0
asdevika2001,asd,47,0,459611,0,459474,137,0,0
asdwffgtg,asd,0,0,0,0,0,0,0,0
asd494235908,asd,545,80,22987,34797,15193,7794,31363,3434
asdf5824,asd,0,0,0,0,0,0,0,0
asd2333,asd,0,1615,0,1323283,0,0,308178,1015105
asdgreg,asd,0,0,0,0,0,0,0,0
asdasdasaasa,asd,12,0,10274,0,7797,2477,0,0
asdont,asd,0,0,0,0,0,0,0,0
asd2809,asd,0,92,0,901135,0,0,894455,6680
asd1510,asd,0,0,0,0,0,0,0,0
asdfgmfc,asd,0,1,0,1,0,0,1,0
Asdex-max,asd,0,28,0,101724,0,0,101658,66
asd233,asd,0,0,0,0,0,0,0,0
ASDFG0537701349,asd,0,20,0,2180,0,0,1745,435
asddcctrr234,asd,1235,0,17767,0,3685,14082,0,0
asdf-qw-er,asd,46,0,54225,0,53411,814,0,0
pronakc,asd,0,0,0,0,0,0,0,0
jbahremand1368,asd,0,0,0,0,0,0,0,0
elyes958,asd,341,0,17997,0,14923,3074,0,0
13067269889,asd,0,0,0,0,0,0,0,0
Corawa,asd,0,3,0,266,0,0,266,0
asdb-music,asd,44,9,198,35,104,94,16,19
Oliver0107,asd,37,0,27653,0,26278,1375,0,0
Nanokn,asd,0,0,0,0,0,0,0,0
kvARCalsovonal07,asd,0,0,0,0,0,0,0,0
asdgsadf,asd,0,0,0,0,0,0,0,0
Asdfgsd3,asd,9,15,1089,2480266,1089,0,2469864,10402
ASDSADSADSADASA3232334,asd,0,0,0,0,0,0,0,0
Asdfgh76,asd,0,0,0,0,0,0,0,0
asdzxc90395,asd,0,0,0,0,0,0,0,0
asdjunsu,asd,0,0,0,0,0,0,0,0
asdf1234226,asd,51,0,16245,0,15641,604,0,0
asd3013593,asd,0,5,0,691,0,0,690,1
asdadsdasd,asd,39,25,14901,3160,13983,918,2908,252
asd776066385,asd,0,0,0,0,0,0,0,0
asd123745,asd,0,0,0,0,0,0,0,0
Asdiel85,asd,104,0,25965,0,24491,1474,0,0
asdiserla,asd,0,19,0,571,0,0,433,138
asdf194107,asd,368,167,104351,158205,62630,41721,58131,100074
asdchanbird,asd,7,0,64792,0,64255,537,0,0
asdbharat,asd,0,22,0,727,0,0,659,68
asdarma,asd,114,40,17364,957,5153,12211,702,255
ASDZXCQWECURSED,asd,0,0,0,0,0,0,0,0
asdfrv100,asd,0,0,0,0,0,0,0,0
asdajsd,asd,3955,2050,10067,10605,7063,3004,8348,2257
asdq417741887,asd,0,0,0,0,0,0,0,0
asdini11,asd,0,12,0,92359,0,0,92359,0
asdfg12131,asd,48,15,22635,122117,19880,2755,122086,31
Asddff13,asd,0,11,0,6,0,0,6,0
ASDAAFZ,asd,0,0,0,0,0,0,0,0
Asdrey06,asd,0,20,0,9485,0,0,7286,2199
AsdosPAW,asd,0,33,0,828146,0,0,827790,356
asd0701,asd,0,0,0,0,0,0,0,0
asdasdasdasd12asdasd,asd,0,0,0,0,0,0,0,0
asd605499941,asd,0,0,0,0,0,0,0,0
asdhongtao,asd,3957,4213,58013,21721,33472,24541,18185,3536
asdbksltnv,asd,0,6,0,359980,0,0,359753,227
asdffeyy,asd,30,56,2679,7007,2581,98,6762,245
ASDRakib,asd,1,13,1381,3981,1381,0,3973,8
asdunn18,asd,0,0,0,0,0,0,0,0
asdf1stlwj,asd,0,0,0,0,0,0,0,0
ASDF-AMARKER,asd,38,15,3002,809,1981,1021,624,185
asd880921,asd,9,23,437,39013,404,33,38893,120
asdw159632,asd,2,7,10377,3165,10374,3,2974,191
asdaqueshah,asd,0,0,0,0,0,0,0,0
asdfgh160,asd,0,114,0,110773,0,0,76868,33905
asd30627,asd,56,56,189442,346523,188739,703,333896,12627
asd942994337,asd,4,0,530,0,524,6,0,0
asd0210a,asd,6,4,2080,1121,1529,551,1110,11
asdf80730,asd,194,164,24131,22980,14464,9667,14729,8251
HolmanAlvarezM,asd,0,0,0,0,0,0,0,0
asdfzo,asd,0,0,0,0,0,0,0,0
asdgyhajs,asd,0,0,0,0,0,0,0,0
asdfghwunai,asd,0,0,0,0,0,0,0,0
asd21345asd,asd,0,0,0,0,0,0,0,0
asddfA12,asd,13,0,16643,0,16580,63,0,0
AsdfBarabol,asd,0,0,0,0,0,0,0,0
Asdenone,asd,6,17,750,121,713,37,78,43
asdec,asd,0,4,0,53528,0,0,53525,3
Asdfhl,asd,0,0,0,0,0,0,0,0
asdawdsfaf,asd,0,93,0,13151,0,0,8292,4859
huaJos,asd,0,97,0,9703,0,0,8533,1170
Asdcxdefd,asd,0,0,0,0,0,0,0,0
asdjhig4,asd,0,0,0,0,0,0,0,0
asdonis,asd,0,0,0,0,0,0,0,0
asdo2092kf,asd,0,48,0,7761,0,0,7730,31
asdzxc3677,asd,0,0,0,0,0,0,0,0
ASDFGHXCVBN,asd,0,0,0,0,0,0,0,0
asdfgo,asd,5905,5940,45067,57511,28472,16595,40566,16945
asdia00,asd,0,0,0,0,0,0,0,0
Asdar1310,asd,0,0,0,0,0,0,0,0
asdy02,asd,0,0,0,0,0,0,0,0
asdfghjklpoiuytrewsdfg,asd,10,2,431,88,431,0,88,0
asdjimmyqwer,asd,35,0,10710,0,9998,712,0,0
AsdSob,asd,0,0,0,0,0,0,0,0
Asder0,asd,438,15,35549,2348,27173,8376,1891,457
ASDHSD,asd,106,2133,105412,982875,57730,47682,587550,395325
asdfhero,asd,0,0,0,0,0,0,0,0
asdrtyuiogh218,asd,31,72,1501,1936,1466,35,1678,258
asdwthefirst,asd,0,0,0,0,0,0,0,0
ASDSADASDADA,asd,3,0,9709,0,9709,0,0,0
asde72,asd,9,5,7307,223,3678,3629,217,6
Asdyy2729,asd,0,2,0,148,0,0,148,0
asdfzx1248,asd,0,0,0,0,0,0,0,0
asd7463120,asd,0,0,0,0,0,0,0,0
asd81310,asd,0,0,0,0,0,0,0,0
Asdroad,asd,6,17,10,5197,10,0,5191,6
asderum,asd,0,0,0,0,0,0,0,0
asdfasfsd1234,asd,89,187,202387,286999,151292,51095,167997,119002
asd8789596,asd,0,0,0,0,0,0,0,0
asdirc,asd,0,0,0,0,0,0,0,0
maurikkkkk,asd,0,0,0,0,0,0,0,0
qdws12,asd,0,0,0,0,0,0,0,0
qwerrrr263js,asd,4,1,60,560,59,1,560,0
alej-suescun,asd,25,21,2659,404,2565,94,320,84
Izutsumi1,asd,6,0,24,0,23,1,0,0
ARtemgab5224,asd,0,0,0,0,0,0,0,0
Jakubg115,asd,0,16,0,14272,0,0,13810,462
asdwer20,asd,264,2,515538,383,263090,252448,373,10
asd451398533,asd,87,0,19960,0,12390,7570,0,0
asdaaarr,asd,10,7,4763,606,4173,590,403,203
asdkljf,asd,23,4,2720,2550,2685,35,2550,0
asd3884,asd,0,0,0,0,0,0,0,0
ASdefdeftrggtghygh,asd,67,4,5833,678,4351,1482,670,8
asd5851,asd,0,1,0,0,0,0,0,0
asdunn16,asd,0,0,0,0,0,0,0,0
asdvovo,asd,0,27,0,119158,0,0,110512,8646
asdhx,asd,0,0,0,0,0,0,0,0
asd4191,asd,0,0,0,0,0,0,0,0
asd1sas,asd,165,167,16611,145187,9205,7406,70843,74344
asd2411900,asd,0,0,0,0,0,0,0,0
asdoma,asd,0,0,0,0,0,0,0,0
asdasdasdadsasd,asd,0,0,0,0,0,0,0,0
asdqwe8383,asd,4,114,17,88945,9,8,88261,684
asd123fdssal,asd,0,13,0,16268,0,0,16140,128
asd710569885,asd,0,62,0,81791,0,0,75257,6534
asdf987123,asd,0,0,0,0,0,0,0,0
asdfv63,asd,0,0,0,0,0,0,0,0
Asdzxc2595,asd,59,3,630287,399765,623918,6369,399765,0
asdwsx789,asd,47,0,414602,0,344185,70417,0,0
asdty,asd,62,10,5211,6146,5130,81,6089,57
asd1233446,asd,0,0,0,0,0,0,0,0
asdf9192,asd,0,0,0,0,0,0,0,0
asd147377,asd,0,0,0,0,0,0,0,0
asdri12,asd,9,0,211,0,204,7,0,0
ASDEL24,asd,1,2,7,1079,7,0,1079,0
asdf6161,asd,0,0,0,0,0,0,0,0
asdmin,asd,0,12,0,104,0,0,80,24
asd0591804,asd,680,0,3074,0,2479,595,0,0
asdfvg123,asd,40,5,213579,10932,136623,76956,9625,1307
asdf151512,asd,0,50,0,24705,0,0,23001,1704
asdf123098,asd,209,0,9198,0,7042,2156,0,0
asdor,asd,32,170,46871,7456,1288,45583,5158,2298
ASD0211,asd,0,0,0,0,0,0,0,0
Asdf123ah,asd,648,0,982641,0,546459,436182,0,0
asdasasdasdsadqwdsf34qfescx,asd,53,123,40555,90237,39021,1534,62801,27436
asd3330303,asd,516,0,30554,0,22239,8315,0,0
asdvfsdf,asd,132,34,226701,3155,221366,5335,2729,426
asdlem,asd,7,254,1664017,129079,1663861,156,119236,9843
asdfdfghgh,asd,305,27,2331,7176,1917,414,6318,858
Asdfyash1,asd,146,62,14647,27628,7163,7484,16646,10982
asde29873012549,asd,126,37,99185,109557,87219,11966,75950,33607
asd343237049,asd,0,0,0,0,0,0,0,0
asdoblado96,asd,0,0,0,0,0,0,0,0
asdzxc703941822,asd,0,0,0,0,0,0,0,0
asder-popstar,asd,0,42,0,1539,0,0,1261,278
ASDFG201302,asd,174,21,55812,1642112,29895,25917,1094418,547694
asdhekane,asd,16,42,9186,804830,8561,625,802896,1934
Asddfass,asd,0,243,0,59024,0,0,44193,14831
asdarkaz1,asd,0,0,0,0,0,0,0,0
asdf3107,asd,3,7,355954,1481984,298045,57909,1481973,11
asd773273,asd,4,0,5679,0,5679,0,0,0
AsdrubalCarbajosa,asd,68,0,790,0,757,33,0,0
asd1012808834,asd,1136,1,28144,21,23622,4522,15,6
asdfghjkl-123456789,asd,2,39,21,13177,21,0,11991,1186
Asdamp,asd,2,2,889,731,889,0,730,1
asd78956z1436,asd,312,3,50444,221419,43064,7380,216222,5197
asd567,asd,6,23,178,76,170,8,51,25
asddsa886,asd,108,78,12273,924265,9182,3091,919651,4614
asder75,asd,3,0,16,0,16,0,0,0
asderm12,asd,0,0,0,0,0,0,0,0
asdf1234r,asd,0,13,0,560,0,0,558,2
asdwee5,asd,0,0,0,0,0,0,0,0
asdfwa1,asd,25,19,26168,150117,19138,7030,119783,30334
asdwanyou,asd,0,0,0,0,0,0,0,0
asd15555866,asd,258,138,6592,39113,4814,1778,28397,10716
ahmad323264,asd,0,11,0,2442,0,0,2440,2
asdofhsd89,asd,0,0,0,0,0,0,0,0
asdmenon,asd,0,0,0,0,0,0,0,0
asdqq125,asd,0,0,0,0,0,0,0,0
asdzxc1001qwe,asd,0,14,0,323101,0,0,323101,0
asdf-qwert,asd,51,9,997,873,789,208,249,624
asdtransport,asd,621,195,6370,75848,4695,1675,55237,20611
asdfjklhno1,asd,0,0,0,0,0,0,0,0
asdgrrdgv,asd,0,0,0,0,0,0,0,0
asdasfzxc,asd,0,0,0,0,0,0,0,0
asdrisalas5-byte,asd,0,9,0,2153,0,0,2153,0
asdfaasd200-dev,asd,0,12,0,843,0,0,843,0
asdc163,asd,4,6,300,4223,205,95,4213,10
asdfrlife,asd,0,29,0,3101,0,0,3017,84
QuirozP,asd,2,16,17,307,14,3,291,16
Asdir-long,asd,0,0,0,0,0,0,0,0
asd1102602873,asd,0,0,0,0,0,0,0,0
asdraza,asd,34,0,1520586,0,1060749,459837,0,0
asdf4026,asd,0,0,0,0,0,0,0,0
Asdi1990,asd,0,0,0,0,0,0,0,0
asdfsdxsfg,asd,3,0,23,0,16,7,0,0
asdfg06021-cmd,asd,0,51,0,13732,0,0,13640,92
asdsohu,asd,548,124,38511,19061,30155,8356,10253,8808
asdgfhghe,asd,1,0,2,0,2,0,0,0
asdodd,asd,577,46,7850,1442,4205,3645,1108,334
asdlkfh,asd,0,0,0,0,0,0,0,0
AsDaniel003,asd,0,0,0,0,0,0,0,0
asd536536,asd,0,0,0,0,0,0,0,0
asdeshpande,asd,0,0,0,0,0,0,0,0
asdasd250611,asd,0,0,0,0,0,0,0,0
Asdiamaroga,asd,0,0,0,0,0,0,0,0
asdsa228,asd,4,6,360,4191,360,0,4191,0
asdf9238,asd,0,0,0,0,0,0,0,0
asdf60107,asd,0,0,0,0,0,0,0,0
asdasdasddadad,asd,0,9,0,298,0,0,298,0
AsDeep,asd,143,21,6944,1754,5124,1820,894,860
asd28094338,asd,1852,0,22903,0,11848,11055,0,0
asdawdwaf,asd,0,0,0,0,0,0,0,0
asd470613472,asd,0,0,0,0,0,0,0,0
asd026,asd,0,0,0,0,0,0,0,0
heartred,asd,0,0,0,0,0,0,0,0
asdsa59,asd,14,0,38721,0,38721,0,0,0
asd87964949,asd,0,0,0,0,0,0,0,0
asd8651,asd,0,0,0,0,0,0,0,0
asd-hold,asd,0,1210,0,59647,0,0,51835,7812
asdewol3,asd,0,10,0,330,0,0,330,0
ASD-Upper,asd,0,14,0,6317,0,0,6309,8
ASDFGHJKLZXC123,asd,0,6,0,308718,0,0,299651,9067
Asdean-Samy,asd,28,27,29051,215098,17243,11808,213440,1658
Larion10,asd,8,0,4974,0,3521,1453,0,0
vasiliyaskes,asd,0,0,0,0,0,0,0,0
maxim0x2828,asd,109,74,1048267,153368,642121,406146,78830,74538
Shuzhong-Lai,asd,0,8,0,2584,0,0,2570,14
asd123yc,asd,0,0,0,0,0,0,0,0
asdf9240,asd,0,0,0,0,0,0,0,0
asdf123476,asd,0,0,0,0,0,0,0,0
asdevw,asd,0,0,0,0,0,0,0,0
asdf1234-coder,asd,82,0,36810,0,34721,2089,0,0
asdzxcvb12,asd,0,0,0,0,0,0,0,0
asdftemp,asd,0,0,0,0,0,0,0,0
asdadaad,asd,0,0,0,0,0,0,0,0
asdjst,asd,11362,4,92974,20,47796,45178,15,5
ValDimitrov,asd,1,0,1,0,1,0,0,0
asdaki,asd,0,0,0,0,0,0,0,0
asdiuh,asd,0,0,0,0,0,0,0,0
asdvfs,asd,0,0,0,0,0,0,0,0
asdrubalcu,asd,0,16,0,5051,0,0,5026,25
asd583,asd,0,174,0,14793,0,0,8396,6397
asd659881,asd,0,0,0,0,0,0,0,0
AsdruLopez,asd,7,4,1092,1480,1092,0,1479,1
asd84314685,asd,0,0,0,0,0,0,0,0
asd7536325,asd,0,0,0,0,0,0,0,0
asdcdow,asd,0,0,0,0,0,0,0,0
asdddd1111,asd,0,0,0,0,0,0,0,0
asdser8499,asd,0,0,0,0,0,0,0,0
asd2q67,asd,7,0,104,0,99,5,0,0
asdjfasdjfajdiu,asd,0,7,0,668,0,0,668,0
ASDFGHJOKER,asd,0,0,0,0,0,0,0,0
asdffdsaasdffdsaasdffdsaasdf,asd,0,0,0,0,0,0,0,0
asdne,asd,0,0,0,0,0,0,0,0
asdMo,asd,83432,125142,32458,3836,20289,12169,3737,99
asdzd2012,asd,0,47,0,9181,0,0,6220,2961
asd1702,asd,0,53,0,4533718,0,0,4519887,13831
asdfgwjk,asd,0,3968,0,323982,0,0,175732,148250
ASDW51,asd,488,524,21855,52256,17497,4358,38306,13950
WenONGs,asd,12,0,2415,0,1331,1084,0,0
asdbaihu,asd,0,0,0,0,0,0,0,0
H4CKL0RD,asd,0,46,0,6977985,0,0,6687243,290742
homerking-092,asd,0,0,0,0,0,0,0,0
owaisfarooq,asd,14,43,106017,1192646,16257,89760,32010,1160636
lebaoworks,asd,64,8,30024,27736,17410,12614,17063,10673
korteszedo,asd,57,56,4099,1512925,3171,928,1510840,2085
ASD101001,asd,32,4,1860,7,1520,340,5,2
ASD-THE-BEST,asd,64,73,13208,10569,8393,4815,5840,4729
asdtiang,asd,0,1200,0,78085,0,0,72552,5533
asd1054,asd,0,6,0,51390,0,0,50481,909
asdcxsd,asd,1,29,1,124655,1,0,116853,7802
asd4abyd,asd,3966,30,1409841,21007,577665,832176,14465,6542
soli1411,asd,0,0,0,0,0,0,0,0
asdfzjs,asd,0,0,0,0,0,0,0,0
dovydenkovas,asd,5933,4520,50211,115736,26587,23624,77782,37954
Asd11178,asd,0,0,0,0,0,0,0,0
Asdil,asd,0,0,0,0,0,0,0,0
Dongkie07,asd,0,0,0,0,0,0,0,0
Hamidisani,asd,0,0,0,0,0,0,0,0
asd15,asd,7,0,17247,0,16376,871,0,0
asdlfz,asd,0,0,0,0,0,0,0,0
asdfjennifer,asd,0,0,0,0,0,0,0,0
ignxrxnt0330,asd,65,166,22056,13221,19880,2176,8337,4884
Asdrumejia,asd,12,0,9318,0,9294,24,0,0
asdbsd,asd,0,16,0,37688,0,0,34223,3465
asd1245dss,asd,0,5,0,29866,0,0,27610,2256
asd055189,asd,130,19,15975,250,9074,6901,157,93
asdrubalramirezb,asd,1,0,31843,0,31843,0,0,0
ps2goat,asd,0,0,0,0,0,0,0,0
asdeiva,asd,34,4,66877,5486,47590,19287,5457,29
ASD-Are,asd,113,9,478042,107807,475069,2973,72175,35632
asd0086,asd,0,0,0,0,0,0,0,0
hamham1004,asd,3,34,984,5749,983,1,5259,490
asdman011,asd,316,6,349477,1052,295015,54462,1045,7
asdfhalkehflkajdhf,asd,0,0,0,0,0,0,0,0
leivvv,asd,7,0,2206,0,1952,254,0,0
asdebortoli,asd,127,40,20731,26587,19390,1341,24728,1859
xssshell,asd,0,0,0,0,0,0,0,0
asdf25jae,asd,0,0,0,0,0,0,0,0
alim4ik39,asd,0,0,0,0,0,0,0,0
asd5510,asd,0,0,0,0,0,0,0,0
asdawn,asd,0,1,0,26,0,0,26,0
asdrk19,asd,204,78,6944,5913,6940,4,5874,39
asdkp12,asd,249,0,66387,0,57864,8523,0,0
asd-ux,asd,1,0,2,0,2,0,0,0
asdftu,asd,0,0,0,0,0,0,0,0
asdf1280,asd,156,157,105577,412306,26004,79573,404386,7920
asdzhizhuo,asd,22,2,13516,79,13068,448,77,2
asd20752,asd,5883,2871,11722,28109,8998,2724,20578,7531
asdementeva,asd,44,0,13414,0,10679,2735,0,0
asdfg20564,asd,8,0,13042,0,12969,73,0,0
ASDMoreira,asd,0,1,0,4,0,0,1,3
dhasuhdai,asd,0,0,0,0,0,0,0,0
asdfffy,asd,28,0,1084,0,1002,82,0,0
asd44,asd,0,8,0,409661,0,0,326647,83014
asdf247,asd,0,0,0,0,0,0,0,0
asd150,asd,0,0,0,0,0,0,0,0
ASDFGamer,asd,1187,11,9669,349,6990,2679,268,81
asdromundo,asd,113,99,38358,82048,32500,5858,63208,18840
asd-5,asd,0,0,0,0,0,0,0,0
asdfCYBER,asd,2,20,110,2891,86,24,1690,1201
asdfang,asd,0,0,0,0,0,0,0,0
asdfzxcx,asd,608,3,4593,100,3240,1353,50,50
asd52303,asd,478,0,1333,0,1060,273,0,0
asdword,asd,290,21,26173,2068,18165,8008,1496,572
asdfvb,asd,2,0,4,0,4,0,0,0
asd521411,asd,0,0,0,0,0,0,0,0
ASDFGHoney,asd,1,16,17392,6229,17392,0,6114,115
asdfasdf126,asd,0,0,0,0,0,0,0,0
asdtiwari,asd,123,56,50798,42981,35378,15420,35939,7042
asdata448,asd,10,68,4874,1418912,4871,3,764668,654244
asdavey,asd,0,0,0,0,0,0,0,0
Morples,asd,0,0,0,0,0,0,0,0
asdarwin03,asd,0,14,0,460,0,0,454,6
asdrubalzp,asd,7,0,30688,0,30134,554,0,0
Anuragcpp,asd,150,57,42517,17942,40120,2397,17456,486
asd1876,asd,0,0,0,0,0,0,0,0
asdf8dfafjk,asd,0,0,0,0,0,0,0,0
asdghq,asd,849,0,582758,0,460536,122222,0,0
asd2237897,asd,0,0,0,0,0,0,0,0
AsdolgTheMaker,asd,72,70,14573,9481,3836,10737,5170,4311
asdaudit,asd,0,1,0,4383,0,0,4383,0
asdredmitry,asd,0,0,0,0,0,0,0,0
asdfprou,asd,0,0,0,0,0,0,0,0
asdwergo,asd,0,0,0,0,0,0,0,0
asdqsczser,asd,1034,4,265868,9563,162872,102996,6633,2930
asdqe5,asd,0,0,0,0,0,0,0,0
asdream,asd,23,0,3386,0,733,2653,0,0
asdvd01,asd,13,0,1945,0,1832,113,0,0
asdmikk,asd,12,0,6472,0,6311,161,0,0
asdotdev,asd,7172,26,295923,123000,202902,93021,73553,49447
asdasd35,asd,6,86,73830,591,73806,24,506,85
asdfire1,asd,0,0,0,0,0,0,0,0
asd757817,asd,0,0,0,0,0,0,0,0
asd2599,asd,0,99,0,282867,0,0,274592,8275
asdf072,asd,0,0,0,0,0,0,0,0
asdszg,asd,191,0,9164,0,4976,4188,0,0
asdsoulja,asd,0,4,0,456,0,0,450,6
asdoylejr,asd,0,0,0,0,0,0,0,0
asd99708,asd,0,0,0,0,0,0,0,0
asdio,asd,0,0,0,0,0,0,0,0
asdardevs,asd,19,0,2300,0,1217,1083,0,0
asdf32768,asd,15,0,748773,0,744629,4144,0,0
ericklppinho,asd,0,0,0,0,0,0,0,0
asdkhan12,asd,0,48,0,39942,0,0,39676,266
AsdMonio,asd,0,0,0,0,0,0,0,0
asdelatoile,asd,31,3,82664,16,50932,31732,10,6
asdadas22,asd,0,0,0,0,0,0,0,0
asdf1966,asd,0,0,0,0,0,0,0,0
asdqwe3124,asd,0,0,0,0,0,0,0,0
Percsetter,asd,24,0,2461,0,2360,101,0,0
Asdiz10,asd,0,75,0,4803,0,0,3838,965
asdemirci,asd,0,0,0,0,0,0,0,0
asdfg44l,asd,7,52,2126,12328,556,1570,11548,780
asdf2107,asd,1,0,160,0,87,73,0,0
AsdhyM,asd,197,19,1904434,10670,1899972,4462,10024,646
asdf2011,asd,0,0,0,0,0,0,0,0
asderfghj,asd,0,0,0,0,0,0,0,0
asdfgsfe,asd,0,0,0,0,0,0,0,0
asd200df,asd,0,0,0,0,0,0,0,0
asdhubin,asd,0,0,0,0,0,0,0,0
asdp1234,asd,0,0,0,0,0,0,0,0
