username,keyword,commits_before,commits_after,net_lines_before,net_lines_after,lines_added_before,lines_removed_before,lines_added_after,lines_removed_after
blindarc,blind,0,0,0,0,0,0,0,0
paradoxhackers,blind,0,0,0,0,0,0,0,0
Adrian-Pechal,blind,0,0,0,0,0,0,0,0
BlindGambits,blind,0,0,0,0,0,0,0,0
blind931,blind,0,0,0,0,0,0,0,0
Valeri92,blind,0,13,0,13,0,0,10,3
gilleshegel,blind,0,0,0,0,0,0,0,0
BlindLockhart,blind,0,0,0,0,0,0,0,0
BlindMephisto,blind,0,0,0,0,0,0,0,0
blindspotorg,blind,0,1,0,990,0,0,990,0
x1065607650,blind,0,0,0,0,0,0,0,0
toinhudaskbr,legally blind,0,0,0,0,0,0,0,0
BlindAdy,blind,0,0,0,0,0,0,0,0
blind-community,blind,0,0,0,0,0,0,0,0
Blind-Trust,blind,0,0,0,0,0,0,0,0
jaguerrerod,blind,0,0,0,0,0,0,0,0
mark-blind,blind,0,0,0,0,0,0,0,0
nullesque,blind,0,2,0,5551,0,0,5551,0
Rafli-Green,blind,2,50,2,3410,2,0,2685,725
emmbld,blind,0,0,0,0,0,0,0,0
Rollerblind24,blind,0,0,0,0,0,0,0,0
blind-intruder,blind,3,50,12,2209,11,1,2167,42
blindone0,blind,0,0,0,0,0,0,0,0
DatBlindArcher,blind,14,27,2917,49240,2769,148,46746,2494
blindman2k,blind,0,2,0,2391,0,0,2391,0
BaretSacha,blind,138,0,7859526,0,4102004,3757522,0,0
blindahl,blind,122,75,1357,30121,888,469,21056,9065
killmerayr,blind,0,99,0,1819937,0,0,1024584,795353
984231098,blind,0,0,0,0,0,0,0,0
tbl0605,blind,481,277,84878,54688,29302,55576,33596,21092
blindlf,blind,17,1,25315,36,15874,9441,18,18
BlindBard,blind,0,0,0,0,0,0,0,0
blindbluffer,blind,0,0,0,0,0,0,0,0
blindxfish,blind,46,96,1108901,99013,1108666,235,79514,19499
blindguardian50,blind,129,34,13055,502,12272,783,278,224
blindjedi,blind,198,17,98833,908,64553,34280,889,19
b1indman,blind,0,5,0,374,0,0,374,0
blindrun,blind,133,0,117221,0,77192,40029,0,0
blindeyethe,blind,0,239,0,1666967,0,0,1622262,44705
blind3dd,blind,136,121,18228,413358,15368,2860,334300,79058
Wosin,blind,1,10,201,10451,201,0,10443,8
blindwang,blind,11,25,21493,2420,20758,735,1694,726
BlindNomad,blind,0,0,0,0,0,0,0,0
BlindDev,blind,0,0,0,0,0,0,0,0
blindCode13,blind,0,91,0,34626,0,0,32543,2083
Blindcrash,blind,0,0,0,0,0,0,0,0
blindbox,blind,0,0,0,0,0,0,0,0
blindmonkey,blind,0,0,0,0,0,0,0,0
blindcinema,blind,47,2,40414,580,39631,783,434,146
blindley,blind,28,40,7828,12943,4962,2866,7289,5654
blindmansion,blind,0,19,0,8697,0,0,7607,1090
blind113,blind,0,100,0,419499,0,0,407494,12005
blindrabbit,blind,0,0,0,0,0,0,0,0
KonstantinOsipov,blind,47,26,3543,8942,2438,1105,8050,892
freeSubmission,blind,0,0,0,0,0,0,0,0
blindedeye,blind,75,6,111041,63,109156,1885,61,2
BlindFl0W,blind,24,30,93535,45287,93535,0,45187,100
Blindeman,blind,6,0,153,0,125,28,0,0
perfumebox,blind,0,0,0,0,0,0,0,0
blindcozy,blind,14,10,166445,148432,159223,7222,148302,130
blindndangerous,blind,2,248,21,30515,15,6,20927,9588
BlindEngineer,blind,292,1615,26454,1323283,26279,175,308178,1015105
BlindMosquito,blind,0,0,0,0,0,0,0,0
Blind-Guess-Senior,blind,0,149,0,258733,0,0,248803,9930
oguzhanproductions,blind,0,0,0,0,0,0,0,0
blindeaglezp,blind,0,0,0,0,0,0,0,0
blinduck,blind,0,0,0,0,0,0,0,0
jcamarao,blind,0,0,0,0,0,0,0,0
blindbeat,blind,0,0,0,0,0,0,0,0
blindhacker99,blind,23,0,1199,0,1005,194,0,0
BlindMonkLeeSin,blind,0,0,0,0,0,0,0,0
SOULSTROMER,blind,0,0,0,0,0,0,0,0
blindAvocado,blind,35,12,43016,39932,41249,1767,29819,10113
BlindWanda,blind,7,29,922,247,318,604,181,66
Sheytoo,blind,0,0,0,0,0,0,0,0
blindb,blind,0,0,0,0,0,0,0,0
akhettat,blind,38,12,4316957,3649,2316165,2000792,2482,1167
blindsub,blind,0,0,0,0,0,0,0,0
blind-guy,blind,0,0,0,0,0,0,0,0
BlindBat,blind,0,84,0,158058,0,0,107559,50499
kroos783,blind,155,0,39020,0,21200,17820,0,0
Bootools,blind,138,20,1936,375,1246,690,233,142
Blinden,blind,0,0,0,0,0,0,0,0
blindwatch,blind,5,0,55968,0,55962,6,0,0
blindedbymscience,blind,0,0,0,0,0,0,0,0
Miklonista,blind,17,0,11698,0,11355,343,0,0
blindgemaster,blind,2780,3616,33575,59359,21573,12002,34127,25232
blindvalentine,blind,0,0,0,0,0,0,0,0
leiyingwen,blind,0,0,0,0,0,0,0,0
blind1justice,blind,3,65,1334,147881,1323,11,119562,28319
valiantle,blind,14,64,2134,12902,2105,29,10380,2522
mussietarekegn,blind,0,184,0,66773,0,0,57712,9061
chrisch0,blind,0,0,0,0,0,0,0,0
BlindWanderer,blind,362,4,12514,1358,8814,3700,939,419
blindt,blind,0,0,0,0,0,0,0,0
rainerblind,blind,32,35,21662,963,7759,13903,668,295
blindtechlibrary,blind,92,30,11183,1393,7976,3207,1037,356
Blindev,blind,0,0,0,0,0,0,0,0
BlindAspid,blind,0,0,0,0,0,0,0,0
blindblues,blind,0,18,0,219412,0,0,218078,1334
blindYaksha,blind,0,0,0,0,0,0,0,0
Blind-Bear,blind,0,0,0,0,0,0,0,0
BlindArbiter,blind,14,4,44750,11606,30980,13770,9957,1649
blindzeppeli,blind,0,0,0,0,0,0,0,0
blindNav,blind,6,0,28187,0,27836,351,0,0
bLind17,blind,6,8,7038,3049,5352,1686,3029,20
BlindBlackHole,blind,4,0,1838,0,1776,62,0,0
BlindGalaxy4817,blind,0,0,0,0,0,0,0,0
BlindOregano,blind,19,10,401499,6606,178275,223224,6294,312
blindgeekzone,blind,2,0,2025772,0,2025772,0,0,0
blindalley,blind,0,0,0,0,0,0,0,0
Blindeador,blind,6,46,34296,717930,34293,3,437475,280455
4lpha-x,blind,0,0,0,0,0,0,0,0
blindedjoy,blind,54,11,5555,269,5278,277,190,79
blindekillen,blind,0,0,0,0,0,0,0,0
blind-whale,blind,515,0,16529,0,15571,958,0,0
BlindBillyJoe,blind,0,1,0,78,0,0,78,0
puzzlecube,blind,1,0,350,0,213,137,0,0
blindeyestudios,blind,0,27,0,21669,0,0,16660,5009
blindfish,blind,0,0,0,0,0,0,0,0
blindjamin,blind,39,0,4882918,0,2743929,2138989,0,0
rgrock,blind,0,0,0,0,0,0,0,0
Blindmanzeye,blind,0,43,0,4452,0,0,4259,193
lenablind,blind,0,0,0,0,0,0,0,0
BlindDev-cloud,blind,0,0,0,0,0,0,0,0
blindsphynx,blind,12,0,136,0,107,29,0,0
brlat,blind,532,338,92327,104261,65287,27040,69879,34382
C1ANCYSz,blind,192,888,11579,158469,9815,1764,132850,25619
blindzero,blind,1856,1252,26358,243114,16118,10240,122809,120305
blindbatts,blind,1,0,1,0,0,1,0,0
blindedeyes,blind,1,0,7,0,7,0,0,0
blindspell,blind,0,0,0,0,0,0,0,0
Blinded-by-luck,blind,0,0,0,0,0,0,0,0
BlindBoko24,blind,11,20,1065,13615,857,208,13502,113
blindpikachu,blind,0,0,0,0,0,0,0,0
blindcrikket,blind,0,0,0,0,0,0,0,0
Blindsx09,blind,2,0,139,0,139,0,0,0
TengLun,blind,0,0,0,0,0,0,0,0
blindman84,blind,118,24,59905,47234,36728,23177,31447,15787
ziyi-bear,blind,0,0,0,0,0,0,0,0
Blindward,blind,0,0,0,0,0,0,0,0
Blindiak,blind,0,0,0,0,0,0,0,0
Blindulo,blind,0,0,0,0,0,0,0,0
Blindsh0t,blind,0,3,0,109,0,0,109,0
rally314,blind,0,0,0,0,0,0,0,0
blindmeis,blind,0,0,0,0,0,0,0,0
blindawson,blind,39,238,14644,8965,14101,543,7244,1721
blind0wl,blind,0,28,0,15264,0,0,9790,5474
michaelblind,blind,0,0,0,0,0,0,0,0
blindmicemedia,blind,0,0,0,0,0,0,0,0
chinmaykurade,blind,0,17,0,5904,0,0,5688,216
blindwatcher,blind,0,0,0,0,0,0,0,0
BlindDespair,blind,0,0,0,0,0,0,0,0
BlindRambler,blind,0,0,0,0,0,0,0,0
blindfate503,blind,0,0,0,0,0,0,0,0
blindflier,blind,0,0,0,0,0,0,0,0
blindoerfer,blind,0,7,0,1569,0,0,1131,438
blindok,blind,25,1,4241,473,4099,142,473,0
BlindOSX,blind,0,0,0,0,0,0,0,0
starndiki,blind,0,5,0,113,0,0,113,0
blindfoldCode,blind,8,67,1030,739,903,127,368,371
KatsutoshiTsuji,blind,0,0,0,0,0,0,0,0
kujiu,blind,0,0,0,0,0,0,0,0
nguyenminhkhmt,blind,0,9,0,44801,0,0,30310,14491
BlindReap,blind,0,0,0,0,0,0,0,0
Slepo1,blind,0,20,0,17299,0,0,12076,5223
BlindAnguis,blind,0,0,0,0,0,0,0,0
kadir03debug,blind,0,0,0,0,0,0,0,0
HombioChan,blind,0,12,0,5707,0,0,5447,260
cixastra,blind,0,41,0,1086,0,0,680,406
zoekniskern,blind,0,0,0,0,0,0,0,0
Ty205,blind,0,0,0,0,0,0,0,0
blinDushi,blind,0,0,0,0,0,0,0,0
blind05,blind,4713,5970,114880,217805,66923,47957,180379,37426
blindstella,blind,0,0,0,0,0,0,0,0
kattums,blind,0,0,0,0,0,0,0,0
BlindTail,blind,0,0,0,0,0,0,0,0
blindtolies,blind,0,487,0,4311,0,0,2151,2160
blindbeneath,blind,0,16,0,17,0,0,16,1
BLIND1234,blind,0,0,0,0,0,0,0,0
blindedxyz,blind,0,0,0,0,0,0,0,0
blindsatan,blind,0,0,0,0,0,0,0,0
blindpest,blind,0,8,0,52,0,0,33,19
blindse3,blind,0,0,0,0,0,0,0,0
blindtk,blind,0,0,0,0,0,0,0,0
blindrs,blind,0,0,0,0,0,0,0,0
BlinDzOrE,blind,0,0,0,0,0,0,0,0
aikeokmnv,blind,0,0,0,0,0,0,0,0
BlindeEule,blind,0,2,0,427,0,0,426,1
blindman457,blind,0,0,0,0,0,0,0,0
blindqui,blind,0,0,0,0,0,0,0,0
TTETeam,blind,0,0,0,0,0,0,0,0
blindguyjogging,blind,0,0,0,0,0,0,0,0
blindman,blind,489,510,2350,1536,1445,905,1194,342
BlindRonald,blind,0,0,0,0,0,0,0,0
Blindsp0t-creative,blind,20,0,3774603,0,1961090,1813513,0,0
V98Ganz,blind,0,0,0,0,0,0,0,0
BlindEyeCoding,blind,0,0,0,0,0,0,0,0
blind76,blind,0,0,0,0,0,0,0,0
blindgumption,blind,12,0,450,0,368,82,0,0
blindbat2006,blind,0,0,0,0,0,0,0,0
blindy237,blind,0,0,0,0,0,0,0,0
BlindBadCat,blind,0,0,0,0,0,0,0,0
Marconiusiii,blind,0,30,0,9952,0,0,8885,1067
Youthername,blind,8,8,21292,2391,21292,0,2289,102
Trutix-dev,legally blind,20,0,2687,0,1417,1270,0,0
parisbs,blind,9,0,2022,0,1457,565,0,0
CodeShareBot,blind,0,0,0,0,0,0,0,0
BlindObserver,blind,0,0,0,0,0,0,0,0
StrangerBadgerUGOF,blind,0,0,0,0,0,0,0,0
joew46167,blind,0,0,0,0,0,0,0,0
idkpmiller,blind,155,35,38664,2258,10344,28320,1895,363
BlindingBright,blind,0,0,0,0,0,0,0,0
blindinsanity,blind,0,0,0,0,0,0,0,0
blindbets,blind,0,0,0,0,0,0,0,0
blindspot1,blind,0,0,0,0,0,0,0,0
BLindGuardiaN16,blind,0,0,0,0,0,0,0,0
BlindPanic42,blind,0,0,0,0,0,0,0,0
blindronin,blind,0,0,0,0,0,0,0,0
blindside1,blind,0,0,0,0,0,0,0,0
blind-masters,blind,17,0,11727,0,11716,11,0,0
blindmouse4,blind,0,0,0,0,0,0,0,0
blindesign,blind,0,0,0,0,0,0,0,0
blindcoppertop,blind,0,0,0,0,0,0,0,0
blindedventz,blind,0,9,0,14523,0,0,14515,8
Blindlyours,blind,0,0,0,0,0,0,0,0
BlindOS,blind,0,0,0,0,0,0,0,0
blind-stranger,blind,0,0,0,0,0,0,0,0
Blindleistung,blind,0,0,0,0,0,0,0,0
blind3d3vil,blind,0,122,0,4957,0,0,2595,2362
BlindSpalax,blind,0,0,0,0,0,0,0,0
blindpencil,blind,0,0,0,0,0,0,0,0
nkyozkz,blind,543,8,25248,9611,20637,4611,8993,618
assocblindwa,blind,0,0,0,0,0,0,0,0
jackiepeters,blind,0,0,0,0,0,0,0,0
ShotgunSpoon,blind,1082,864,41498,13096,28364,13134,9144,3952
csu12ram,blind,0,0,0,0,0,0,0,0
TheChiMaster,blind,26,0,6994,0,6798,196,0,0
ssendnilB,legally blind,0,0,0,0,0,0,0,0
ssawczyn,blind,0,0,0,0,0,0,0,0
RuZiyang,blind,0,0,0,0,0,0,0,0
ardafather,blind,9,0,110,0,89,21,0,0
Cyber-GI,blind,0,0,0,0,0,0,0,0
ChasingCoffins,blind,0,0,0,0,0,0,0,0
kcrpine,blind,0,0,0,0,0,0,0,0
rkonell,blind,0,0,0,0,0,0,0,0
SimpforBANANA,blind,0,0,0,0,0,0,0,0
Yalishandela,blind,0,0,0,0,0,0,0,0
JulienDesvergnes,blind,0,0,0,0,0,0,0,0
gmhtml,blind,0,0,0,0,0,0,0,0
amporaic,blind,0,0,0,0,0,0,0,0
EBartlett86,blind,0,0,0,0,0,0,0,0
Saeid1986,blind,0,0,0,0,0,0,0,0
Emir-Ak,blind,0,0,0,0,0,0,0,0
Zoaib-Sir,blind,27,20,16288,3496,15999,289,3375,121
JuzHarii,blind,279,114,74279,224158,33884,40395,167183,56975
psykiatris,legally blind,91,2,27859,29,3933,23926,25,4
krishnabodawala,blind,0,0,0,0,0,0,0,0
ameyGujre,blind,13,10,393,916,381,12,913,3
h0nk3r,blind,0,0,0,0,0,0,0,0
RIverrrBlindedmansspouse,blind,0,0,0,0,0,0,0,0
mikehammond,blind,0,0,0,0,0,0,0,0
ShaneDittmar,blind,0,0,0,0,0,0,0,0
randallduke,blind,0,0,0,0,0,0,0,0
CNIBVRhub,blind,0,0,0,0,0,0,0,0
Ugly8,blind,0,0,0,0,0,0,0,0
M0M0KO,blind,154,263,4355,1705884,1349,3006,1701128,4756
johanolofolsson,legally blind,0,2,0,4,0,0,2,2
Myselfcodingwithzeroknowledge,blind,0,0,0,0,0,0,0,0
WestphalDenn,blind,0,0,0,0,0,0,0,0
trpbillionairedubai,blind,0,0,0,0,0,0,0,0
maumau307,blind,0,0,0,0,0,0,0,0
stelondon,blind,0,0,0,0,0,0,0,0
Soapcantscript,blind,0,24,0,6534,0,0,6353,181
ruby160,blind,211,2,66721,2,64956,1765,1,1
Ajax-11Fatui,blind,0,0,0,0,0,0,0,0
mrtochkaaaa,blind,0,0,0,0,0,0,0,0
rduranleau,blind,0,0,0,0,0,0,0,0
blinderjay,blind,0,0,0,0,0,0,0,0
blindeveloper,blind,0,63,0,29429,0,0,19799,9630
blindsweatyhansolo,blind,0,0,0,0,0,0,0,0
blindlybright,blind,4,0,1681,0,989,692,0,0
blindtag,blind,36,0,38719,0,36304,2415,0,0
anvarganiev,blind,0,4,0,1236,0,0,1119,117
blindacai,blind,0,0,0,0,0,0,0,0
blindwalker,blind,0,0,0,0,0,0,0,0
adrienblind,blind,0,0,0,0,0,0,0,0
BlindPanopticon,blind,0,0,0,0,0,0,0,0
blindlobstar,blind,264,215,11551,21183,8271,3280,16151,5032
blindndumb,blind,0,0,0,0,0,0,0,0
blindsight,blind,0,0,0,0,0,0,0,0
blindscreen,blind,0,0,0,0,0,0,0,0
BlinduAndrada,blind,44,2,37430,2,37192,238,2,0
blindseth,blind,3,3,94,318,94,0,317,1
BlindWiz-1,blind,15,0,801817,0,402310,399507,0,0
angelobeck,blind,14,38,8145,31300,8132,13,27481,3819
vlajna95,blind,0,11,0,3168,0,0,3093,75
GStoob,blind,0,0,0,0,0,0,0,0
BlindReview,blind,0,0,0,0,0,0,0,0
blindfish3,blind,0,0,0,0,0,0,0,0
BlinDChriS,blind,0,0,0,0,0,0,0,0
blindcat-10835,blind,5,148,215,16715,214,1,12500,4215
trypolis464,blind,0,0,0,0,0,0,0,0
Blindrr-zz,blind,0,0,0,0,0,0,0,0
void-yu,blind,0,0,0,0,0,0,0,0
blindaf,blind,0,0,0,0,0,0,0,0
BlindCapt,blind,1,3,1,148,1,0,147,1
blindedofficial,blind,0,0,0,0,0,0,0,0
BlindJerobine,blind,0,0,0,0,0,0,0,0
blind09,blind,0,0,0,0,0,0,0,0
TheBlindHawk,blind,65,2,78661,228,48023,30638,228,0
blindgoofball,blind,122,13,299361,1153,104957,194404,1127,26
blindninja,blind,0,0,0,0,0,0,0,0
stewbradley,blind,7,0,110,0,102,8,0,0
droid242,blind,0,0,0,0,0,0,0,0
blindibrasil,blind,1168,63,21113,50083,15006,6107,44941,5142
blindblade,blind,0,0,0,0,0,0,0,0
blindlydescending,blind,0,0,0,0,0,0,0,0
blindplus,blind,0,91,0,27923,0,0,11832,16091
blindjavacoder,blind,0,0,0,0,0,0,0,0
shirishshrestha,blind,120,425,291745,308533,287899,3846,219773,88760
Pamasi,blind,86,55,130395,6234,101170,29225,4107,2127
RenanCastrov,blind,5,9,519,20843,399,120,20748,95
Choominator,blind,8,0,11356,0,7853,3503,0,0
renanfpina,blind,21,1,1198732,108,839306,359426,95,13
hermis501,blind,0,0,0,0,0,0,0,0
BlindButche,blind,0,0,0,0,0,0,0,0
BlindSummit,blind,0,0,0,0,0,0,0,0
wSanice,blind,60,159,4461,1548642,4345,116,1028371,520271
trypolis,blind,0,0,0,0,0,0,0,0
ns-studios,blind,650,176,349508,142204,59701,289807,133030,9174
Redomine,blind,63,28,326738,1509,324367,2371,1207,302
ThisizAmen,blind,0,45,0,925,0,0,832,93
sharkboyto,blind,14,8,1216,159,1092,124,81,78
yang114un,blind,470,0,163564,0,80429,83135,0,0
praneethkvs,blind,43,130,144717,37450,143140,1577,36260,1190
AILocAR,blind,24,3,7595195,218,5193714,2401481,214,4
Zebedee85,blind,0,8,0,4726,0,0,4649,77
marigostra,blind,15,12,1211,1634,1083,128,1410,224
AL-Fom,blind,0,24,0,288,0,0,217,71
Bishnutrilokgrg,blind,1,0,6,0,6,0,0,0
AlasdairKing,blind,0,2,0,4145,0,0,4145,0
zeeshan-shafeek,blind,8,10,848,1191,695,153,1167,24
gauravverma1507,blind,0,0,0,0,0,0,0,0
NightPurrer,blind,0,2,0,229,0,0,126,103
mjcurry,blind,0,0,0,0,0,0,0,0
WhiteCaneGamer,legally blind,1,0,2,0,2,0,0,0
PhoenixTilea,blind,2042,836,112102,139470,29290,82812,105901,33569
kristofferlium,blind,0,0,0,0,0,0,0,0
blind,blind,563,6,116254,13632,111531,4723,13554,78
blindfuzzy,blind,0,0,0,0,0,0,0,0
blindsey,blind,0,0,0,0,0,0,0,0
Blindingend,blind,39,21,154201,1266,153887,314,1166,100
blindmonk,blind,0,0,0,0,0,0,0,0
blindbane,blind,0,0,0,0,0,0,0,0
blindpentester,blind,19,11,1407,1934,1309,98,1827,107
blindspoter,blind,0,0,0,0,0,0,0,0
blindthief10,blind,0,0,0,0,0,0,0,0
Blindpupil,blind,16,8,31014,12855,18494,12520,6838,6017
TheBlindHacker,blind,13,44,788,8259,765,23,6757,1502
blindsteal,blind,0,0,0,0,0,0,0,0
iamguna1,blind,0,0,0,0,0,0,0,0
blindman67,blind,46,11,1606,208,1139,467,181,27
isnowify,blind,0,0,0,0,0,0,0,0
BlindedShooter,blind,142,51,19452,5536,12441,7011,5165,371
blindcrone,blind,1094,0,11221,0,8262,2959,0,0
BlindApe,blind,0,0,0,0,0,0,0,0
blindMoe,blind,0,0,0,0,0,0,0,0
isaacmeira,blind,0,0,0,0,0,0,0,0
blindmatrix,blind,198,41,44935,5898,28611,16324,4170,1728
blindjoedeath,blind,0,0,0,0,0,0,0,0
blindmuraqib,blind,348,24,1027989,89174,1024488,3501,76119,13055
Blind-Watchmaker,blind,567,1070,50787,19874,50492,295,16121,3753
Blindmikey,blind,0,95,0,47154,0,0,40117,7037
blindside85,blind,177,53,160979,4901,141907,19072,4669,232
rmithyx,blind,2,0,241,0,235,6,0,0
ironcross32,blind,889,2,47378,121,35375,12003,121,0
blindchaser,blind,678,0,19560,0,14343,5217,0,0
blinder,blind,0,0,0,0,0,0,0,0
blindluv,blind,0,0,0,0,0,0,0,0
blindnote,blind,0,0,0,0,0,0,0,0
flegh113,blind,57,1,3967530,2,1985895,1981635,2,0
blindmessenger,blind,0,0,0,0,0,0,0,0
Dav-ee,blind,2,0,6,0,3,3,0,0
VincentChandelier,blind,0,0,0,0,0,0,0,0
Blindspot76,blind,50,12,26737,3045,17351,9386,1820,1225
blindler,blind,0,0,0,0,0,0,0,0
javidominguez,blind,218,80,54358,4963,36650,17708,3046,1917
maniyax,blind,0,56,0,141638,0,0,80349,61289
blindfoldedbandits,blind,0,0,0,0,0,0,0,0
blindfoldbrothers,blind,0,0,0,0,0,0,0,0
serrebi,blind,89,309,3975,92333,2542,1433,71450,20883
liamerven,blind,573,55,45941,2312,16528,29413,1674,638
ismaelmosquera,blind,33,94,304169,484260,157173,146996,247924,236336
sethwilsonUS,legally blind,86,12,35520,35644,25757,9763,35480,164
blinded,blind,0,0,0,0,0,0,0,0
AmyAmyZhu,blind,0,0,0,0,0,0,0,0
SingleShot353,blind,0,0,0,0,0,0,0,0
ptruesdell,blind,0,0,0,0,0,0,0,0
yeatersink,blind,1299,123,243034,47378,143585,99449,27429,19949
chrisreeves-,blind,2,8,75,7222,73,2,7211,11
RoryMichie,blind,526,0,19998,0,15260,4738,0,0
sketchypadz,blind,0,0,0,0,0,0,0,0
TELAMONSMANOR,blind,0,2,0,44,0,0,28,16
alexecution,blind,48,149,4958,143018,3810,1148,132864,10154
arnlen,blind,2,0,89,0,89,0,0,0
KreerC,blind,154,93,34310,8609,25709,8601,5600,3009
daterre,blind,0,0,0,0,0,0,0,0
Oliver2213,blind,498,1580,67250,121255,34700,32550,79439,41816
fakelonosets,blind,0,0,0,0,0,0,0,0
BitPaw,blind,288,282,137078,74309,75116,61962,40721,33588
ryramzy,legally blind,0,164,0,152641,0,0,103743,48898
ntcarver,blind,0,0,0,0,0,0,0,0
BlindingDark,blind,49,8,20781,364,13071,7710,196,168
blindgaenger,blind,0,0,0,0,0,0,0,0
parhamdoustdar,blind,1,0,111,0,111,0,0,0
BlindfoldBandits,blind,3,0,29,0,18,11,0,0
BLINDED-AM-ME,blind,0,0,0,0,0,0,0,0
Blind4Basics,blind,0,0,0,0,0,0,0,0
akshayrajput,blind,0,0,0,0,0,0,0,0
S7ee7,blind,6,0,360,0,360,0,0,0
nanabingies,blind,466,67,8141,3489,4679,3462,3217,272
FlorianEagox,blind,104,22,137374,25422,62697,74677,17319,8103
NexusOS-AI,blind,0,0,0,0,0,0,0,0
Blind-Striker,blind,33,20,8690,13979,7097,1593,10222,3757
james34602,blind,0,9,0,48366,0,0,48286,80
deathdelivery,blind,440,62,236,167,122,114,87,80
zhihongw,low vision,0,0,0,0,0,0,0,0
c-vision-91,low vision,0,0,0,0,0,0,0,0
lowvision-vr,low vision,0,0,0,0,0,0,0,0
Corey-R,low vision,0,0,0,0,0,0,0,0
YuhanChen2024,low vision,0,91,0,4409,0,0,4221,188
QiangLi1997,low vision,0,0,0,0,0,0,0,0
BlindDinoNugget,low vision,0,0,0,0,0,0,0,0
zhuoyuchen936,low vision,17,6,399551,8453376,399477,74,8453370,6
TSOR666,low vision,0,57,0,69372,0,0,63617,5755
Blindboxxed,low vision,0,0,0,0,0,0,0,0
ccccccccccy22,low vision,0,0,0,0,0,0,0,0
AetesamHazique,low vision,0,132,0,9977,0,0,9201,776
liuyz007,low vision,0,0,0,0,0,0,0,0
obeecodes,low vision,1798,20,105510,346813,101258,4252,207111,139702
abinashpai,low vision,0,0,0,0,0,0,0,0
suncityvisionca,low vision,0,0,0,0,0,0,0,0
BentoBoxBill,low vision,49,10,611,441,375,236,414,27
jufe-cv,low vision,0,0,0,0,0,0,0,0
wugsby,low vision,0,0,0,0,0,0,0,0
heitbsantos,low vision,0,0,0,0,0,0,0,0
mousumibehera821,low vision,0,0,0,0,0,0,0,0
Aaronwangz,low vision,0,97,0,7500,0,0,7114,386
sansegit,low vision,0,0,0,0,0,0,0,0
itzsrv156,low vision,0,10,0,328,0,0,312,16
accessibleandroid,low vision,0,0,0,0,0,0,0,0
CSXHWU,low vision,0,0,0,0,0,0,0,0
vibe-coding-ninjas,low vision,6833,3817,124125,154941,65489,58636,88746,66195
hbseeyou,low vision,0,0,0,0,0,0,0,0
purszki,low vision,3712,3684,3563,10542,2253,1310,6693,3849
lucadordoni,low vision,0,0,0,0,0,0,0,0
youwei2567,low vision,0,0,0,0,0,0,0,0
3kmlaser,low vision,0,0,0,0,0,0,0,0
appiotic,low vision,0,0,0,0,0,0,0,0
pzanne,low vision,17,8,4760,4654,728,4032,4111,543
HhhBbWw,low vision,0,0,0,0,0,0,0,0
sixsoftmedia02,low vision,0,0,0,0,0,0,0,0
cheapumrahpackageus,low vision,0,0,0,0,0,0,0,0
Tech-Ratan,low vision,0,0,0,0,0,0,0,0
AlteredData-netizen,low vision,0,0,0,0,0,0,0,0
mpmora11,low vision,0,0,0,0,0,0,0,0
low5545,low vision,4,0,123,0,121,2,0,0
WeiLi-THU,low vision,17,32,55,51053,45,10,51030,23
wilfriedDC,low vision,141,115,2327,320,1619,708,215,105
huangkevinj,low vision,10,0,2395,0,1155,1240,0,0
Omar-hk,low vision,25,21,82315,5149,81547,768,4448,701
Lin-yufu,low vision,55,0,40966,0,23820,17146,0,0
LeeYiZhou,low vision,0,0,0,0,0,0,0,0
Alphaalimamy,low vision,230,29,24611,15270,21744,2867,15204,66
amotwofour,low vision,79,139,2297767,355922,1492269,805498,312857,43065
Sami-UlRehman,low vision,8,0,62,0,31,31,0,0
1989helt,low vision,26,97,266,1644,149,117,1026,618
GamageShakthi,low vision,0,36,0,12672,0,0,12522,150
bumjin-Park,low vision,0,0,0,0,0,0,0,0
aaronbanse,low vision,72,256,159965,37639,103547,56418,21777,15862
user-cai,low vision,0,11,0,4161,0,0,4048,113
Gujojo,low vision,0,5,0,112642,0,0,112174,468
depthwise,low vision,0,0,0,0,0,0,0,0
chaixinning,low vision,0,12,0,124,0,0,70,54
ZHWJcode,low vision,0,0,0,0,0,0,0,0
lowvisiondave,low vision,0,30,0,29306,0,0,22631,6675
xenbaloch,low vision,2,16,6,1482,3,3,1390,92
ZahraFan,low vision,2,0,5,0,4,1,0,0
Yatharth-Jha-Yx,low vision,1,8,2,2463,1,1,2385,78
pingyang1117,low vision,0,0,0,0,0,0,0,0
KLBa,low vision,129,47,66287,32478,49609,16678,31662,816
ChrisDud0257,low vision,175,197,481202,156784,346151,135051,135340,21444
Klawens,low vision,20,16,4505,47,2583,1922,23,24
FightingSrain,low vision,10,7,1456,15667,1315,141,15666,1
Alan-xw,low vision,0,0,0,0,0,0,0,0
davidserra9,low vision,15380,126,63790,6734,62975,815,5552,1182
Yuehan717,low vision,196,168,150006,5280,143343,6663,3943,1337
2019zhou,low vision,2,0,64435,0,64435,0,0,0
zhouxingyu13,low vision,57,55,1580,957,1046,534,656,301
luczeng,low vision,3,0,89,0,34,55,0,0
booker-max,low vision,58,1,40216,9,40090,126,6,3
Guanys-dar,low vision,26,14,1129,11511,1046,83,11351,160
nonwhy,low vision,0,28,0,370522,0,0,365390,5132
patrickpaasa,low vision,8,2,5480,58,5437,43,56,2
